일시,기온(°C),풍속(m/s),습도(%),강풍 특보,건조 특보,폭염 특보,한파 특보
2024-01-14 23:00,-2.9,5.3,56,해당없음,해당없음,해당없음,해당없음
2024-01-15 0:00,-3.4,4.8,54,해당없음,해당없음,해당없음,해당없음
2024-01-15 1:00,-3.8,5.4,53,해당없음,해당없음,해당없음,해당없음
2024-01-15 2:00,-4.2,5.1,50,해당없음,해당없음,해당없음,해당없음
2024-01-15 3:00,-4.6,5.3,50,해당없음,해당없음,해당없음,해당없음
2024-01-15 4:00,-5.0,5.6,49,해당없음,해당없음,해당없음,해당없음
2024-01-15 5:00,-5.3,5.4,48,해당없음,해당없음,해당없음,해당없음
2024-01-15 6:00,-5.6,4.0,48,해당없음,해당없음,해당없음,해당없음
2024-01-15 7:00,-6.1,4.0,49,해당없음,해당없음,해당없음,해당없음
2024-01-15 8:00,-6.0,3.9,49,해당없음,해당없음,해당없음,해당없음
2024-01-15 9:00,-5.7,4.0,45,해당없음,해당없음,해당없음,해당없음
2024-01-15 10:00,-5.1,5.0,43,해당없음,해당없음,해당없음,해당없음
2024-01-15 11:00,-4.3,4.8,41,해당없음,해당없음,해당없음,해당없음
2024-01-15 12:00,-3.3,4.4,40,해당없음,해당없음,해당없음,해당없음
2024-01-15 13:00,-2.4,3.4,42,해당없음,해당없음,해당없음,해당없음
2024-01-15 14:00,-1.6,3.7,38,해당없음,해당없음,해당없음,해당없음
2024-01-15 15:00,-0.6,2.0,37,해당없음,해당없음,해당없음,해당없음
2024-01-15 16:00,-0.3,2.7,35,해당없음,해당없음,해당없음,해당없음
2024-01-15 17:00,-0.8,2.1,41,해당없음,해당없음,해당없음,해당없음
2024-01-15 18:00,-1.6,2.7,46,해당없음,해당없음,해당없음,해당없음
2024-01-15 19:00,-2.0,3.3,52,해당없음,해당없음,해당없음,해당없음
2024-01-15 20:00,-2.5,3.6,48,해당없음,해당없음,해당없음,해당없음
2024-01-15 21:00,-3.2,3.1,46,해당없음,해당없음,해당없음,해당없음
2024-01-15 22:00,-4.0,2.6,50,해당없음,해당없음,해당없음,해당없음
2024-01-15 23:00,-4.6,3.2,49,해당없음,해당없음,해당없음,해당없음
2024-01-16 0:00,-5.0,3.6,50,해당없음,해당없음,해당없음,해당없음
2024-01-16 1:00,-5.2,2.3,51,해당없음,해당없음,해당없음,해당없음
2024-01-16 2:00,-5.3,2.6,51,해당없음,해당없음,해당없음,해당없음
2024-01-16 3:00,-5.4,3.4,54,해당없음,해당없음,해당없음,해당없음
2024-01-16 4:00,-5.6,3.6,52,해당없음,해당없음,해당없음,해당없음
2024-01-16 5:00,-5.8,2.5,53,해당없음,해당없음,해당없음,해당없음
2024-01-16 6:00,-6.2,0.9,52,해당없음,해당없음,해당없음,해당없음
2024-01-16 7:00,-6.0,1.9,52,해당없음,해당없음,해당없음,해당없음
2024-01-16 8:00,-6.0,2.2,52,해당없음,해당없음,해당없음,해당없음
2024-01-16 9:00,-4.5,3.1,47,해당없음,해당없음,해당없음,해당없음
2024-01-16 10:00,-3.1,3.5,41,해당없음,해당없음,해당없음,해당없음
2024-01-16 11:00,-1.6,2.5,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 12:00,-0.6,0.7,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 13:00,0.7,1.1,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 14:00,0.6,2.0,38,해당없음,해당없음,해당없음,해당없음
2024-01-16 15:00,1.2,2.5,37,해당없음,해당없음,해당없음,해당없음
2024-01-16 16:00,1.8,2.1,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 17:00,1.1,2.5,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 18:00,0.4,2.3,36,해당없음,해당없음,해당없음,해당없음
2024-01-16 19:00,0.0,1.6,37,해당없음,해당없음,해당없음,해당없음
2024-01-16 20:00,-0.3,1.1,49,해당없음,해당없음,해당없음,해당없음
2024-01-16 21:00,-0.6,1.2,58,해당없음,해당없음,해당없음,해당없음
2024-01-16 22:00,-1.3,0.0,54,해당없음,해당없음,해당없음,해당없음
2024-01-16 23:00,-1.2,0.7,55,해당없음,해당없음,해당없음,해당없음
2024-01-17 0:00,-1.6,0.8,55,해당없음,해당없음,해당없음,해당없음
2024-01-17 1:00,-1.4,0.7,59,해당없음,해당없음,해당없음,해당없음
2024-01-17 2:00,-0.9,0.5,56,해당없음,해당없음,해당없음,해당없음
2024-01-17 3:00,-1.1,1.4,64,해당없음,해당없음,해당없음,해당없음
2024-01-17 4:00,-1.1,1.5,62,해당없음,해당없음,해당없음,해당없음
2024-01-17 5:00,-1.3,2.1,64,해당없음,해당없음,해당없음,해당없음
2024-01-17 6:00,-0.6,1.2,62,해당없음,해당없음,해당없음,해당없음
2024-01-17 7:00,-0.3,1.8,59,해당없음,해당없음,해당없음,해당없음
2024-01-17 8:00,-0.3,1.1,59,해당없음,해당없음,해당없음,해당없음
2024-01-17 9:00,0.3,1.3,59,해당없음,해당없음,해당없음,해당없음
2024-01-17 10:00,0.7,1.1,64,해당없음,해당없음,해당없음,해당없음
2024-01-17 11:00,0.6,2.0,70,해당없음,해당없음,해당없음,해당없음
2024-01-17 12:00,0.9,1.4,79,해당없음,해당없음,해당없음,해당없음
2024-01-17 13:00,0.8,2.7,87,해당없음,해당없음,해당없음,해당없음
2024-01-17 14:00,0.8,2.7,90,해당없음,해당없음,해당없음,해당없음
2024-01-17 15:00,0.7,2.8,91,해당없음,해당없음,해당없음,해당없음
2024-01-17 16:00,0.8,3.3,92,해당없음,해당없음,해당없음,해당없음
2024-01-17 17:00,0.9,2.5,94,해당없음,해당없음,해당없음,해당없음
2024-01-17 18:00,1.1,2.7,94,해당없음,해당없음,해당없음,해당없음
2024-01-17 19:00,1.1,1.8,94,해당없음,해당없음,해당없음,해당없음
2024-01-17 20:00,0.8,2.3,95,해당없음,해당없음,해당없음,해당없음
2024-01-17 21:00,1.0,2.8,96,해당없음,해당없음,해당없음,해당없음
2024-01-17 22:00,0.8,2.1,96,해당없음,해당없음,해당없음,해당없음
2024-01-17 23:00,0.8,3.5,97,해당없음,해당없음,해당없음,해당없음
2024-01-18 0:00,0.8,2.7,97,해당없음,해당없음,해당없음,해당없음
2024-01-18 1:00,0.9,3.7,97,해당없음,해당없음,해당없음,해당없음
2024-01-18 2:00,0.9,3.6,97,해당없음,해당없음,해당없음,해당없음
2024-01-18 3:00,1.3,3.6,96,해당없음,해당없음,해당없음,해당없음
2024-01-18 4:00,1.2,3.5,94,해당없음,해당없음,해당없음,해당없음
2024-01-18 5:00,0.9,2.9,93,해당없음,해당없음,해당없음,해당없음
2024-01-18 6:00,1.0,3.6,92,해당없음,해당없음,해당없음,해당없음
2024-01-18 7:00,1.0,3.3,90,해당없음,해당없음,해당없음,해당없음
2024-01-18 8:00,1.0,3.2,87,해당없음,해당없음,해당없음,해당없음
2024-01-18 9:00,1.0,4.3,86,해당없음,해당없음,해당없음,해당없음
2024-01-18 10:00,1.3,3.1,85,해당없음,해당없음,해당없음,해당없음
2024-01-18 11:00,2.7,3.2,82,해당없음,해당없음,해당없음,해당없음
2024-01-18 12:00,3.6,3.2,76,해당없음,해당없음,해당없음,해당없음
2024-01-18 13:00,4.9,2.6,74,해당없음,해당없음,해당없음,해당없음
2024-01-18 14:00,6.1,2.9,71,해당없음,해당없음,해당없음,해당없음
2024-01-18 15:00,7.2,3.1,69,해당없음,해당없음,해당없음,해당없음
2024-01-18 16:00,7.6,2.5,68,해당없음,해당없음,해당없음,해당없음
2024-01-18 17:00,7.5,0.7,68,해당없음,해당없음,해당없음,해당없음
2024-01-18 18:00,6.9,1.8,71,해당없음,해당없음,해당없음,해당없음
2024-01-18 19:00,5.8,2.4,75,해당없음,해당없음,해당없음,해당없음
2024-01-18 20:00,6.4,4.8,68,해당없음,해당없음,해당없음,해당없음
2024-01-18 21:00,5.8,5.7,69,해당없음,해당없음,해당없음,해당없음
2024-01-18 22:00,5.7,5.8,67,해당없음,해당없음,해당없음,해당없음
2024-01-18 23:00,5.5,3.9,68,해당없음,해당없음,해당없음,해당없음
2024-01-19 0:00,5.3,4.6,68,해당없음,해당없음,해당없음,해당없음
2024-01-19 1:00,5.1,3.4,69,해당없음,해당없음,해당없음,해당없음
2024-01-19 2:00,4.9,3.7,69,해당없음,해당없음,해당없음,해당없음
2024-01-19 3:00,4.8,4.4,69,해당없음,해당없음,해당없음,해당없음
2024-01-19 4:00,4.8,3.8,70,해당없음,해당없음,해당없음,해당없음
2024-01-19 5:00,4.8,4.2,69,해당없음,해당없음,해당없음,해당없음
2024-01-19 6:00,4.8,3.9,68,해당없음,해당없음,해당없음,해당없음
2024-01-19 7:00,4.9,4.7,67,해당없음,해당없음,해당없음,해당없음
2024-01-19 8:00,4.7,3.7,68,해당없음,해당없음,해당없음,해당없음
2024-01-19 9:00,5.0,4.6,66,해당없음,해당없음,해당없음,해당없음
2024-01-19 10:00,5.5,4.6,63,해당없음,해당없음,해당없음,해당없음
2024-01-19 11:00,6.8,3.8,59,해당없음,해당없음,해당없음,해당없음
2024-01-19 12:00,6.8,3.7,59,해당없음,해당없음,해당없음,해당없음
2024-01-19 13:00,7.4,4.7,56,해당없음,해당없음,해당없음,해당없음
2024-01-19 14:00,7.5,5.3,55,해당없음,해당없음,해당없음,해당없음
2024-01-19 15:00,8.1,3.7,55,해당없음,해당없음,해당없음,해당없음
2024-01-19 16:00,7.9,4.5,54,해당없음,해당없음,해당없음,해당없음
2024-01-19 17:00,7.5,4.8,53,해당없음,해당없음,해당없음,해당없음
2024-01-19 18:00,6.6,4.8,56,해당없음,해당없음,해당없음,해당없음
2024-01-19 19:00,5.7,5.2,57,해당없음,해당없음,해당없음,해당없음
2024-01-19 20:00,5.0,6.1,58,해당없음,해당없음,해당없음,해당없음
2024-01-19 21:00,4.7,5.8,60,해당없음,해당없음,해당없음,해당없음
2024-01-19 22:00,4.4,5.1,61,해당없음,해당없음,해당없음,해당없음
2024-01-19 23:00,4.4,4.8,60,해당없음,해당없음,해당없음,해당없음
2024-01-20 0:00,4.3,5.0,60,해당없음,해당없음,해당없음,해당없음
2024-01-20 1:00,4.3,6.3,60,해당없음,해당없음,해당없음,해당없음
2024-01-20 2:00,4.2,4.5,61,해당없음,해당없음,해당없음,해당없음
2024-01-20 3:00,4.1,5.4,62,해당없음,해당없음,해당없음,해당없음
2024-01-20 4:00,4.0,5.6,62,해당없음,해당없음,해당없음,해당없음
2024-01-20 5:00,3.9,5.5,62,해당없음,해당없음,해당없음,해당없음
2024-01-20 6:00,3.8,6.0,61,해당없음,해당없음,해당없음,해당없음
2024-01-20 7:00,3.9,5.2,61,해당없음,해당없음,해당없음,해당없음
2024-01-20 8:00,3.9,6.5,60,해당없음,해당없음,해당없음,해당없음
2024-01-20 9:00,4.1,6.0,59,해당없음,해당없음,해당없음,해당없음
2024-01-20 10:00,4.2,5.2,57,해당없음,해당없음,해당없음,해당없음
2024-01-20 11:00,4.5,4.9,55,해당없음,해당없음,해당없음,해당없음
2024-01-20 12:00,4.5,6.9,57,해당없음,해당없음,해당없음,해당없음
2024-01-20 13:00,4.2,5.9,64,해당없음,해당없음,해당없음,해당없음
2024-01-20 14:00,4.3,6.2,66,해당없음,해당없음,해당없음,해당없음
2024-01-20 15:00,4.2,5.3,67,해당없음,해당없음,해당없음,해당없음
2024-01-20 16:00,4.2,4.4,70,해당없음,해당없음,해당없음,해당없음
2024-01-20 17:00,2.9,5.2,83,해당없음,해당없음,해당없음,해당없음
2024-01-20 18:00,2.5,5.4,84,해당없음,해당없음,해당없음,해당없음
2024-01-20 19:00,2.1,5.5,86,해당없음,해당없음,해당없음,해당없음
2024-01-20 20:00,1.8,5.3,88,해당없음,해당없음,해당없음,해당없음
2024-01-20 21:00,1.8,4.8,85,해당없음,해당없음,해당없음,해당없음
2024-01-20 22:00,1.8,2.5,88,해당없음,해당없음,해당없음,해당없음
2024-01-20 23:00,1.2,3.2,90,해당없음,해당없음,해당없음,해당없음
2024-01-21 0:00,1.0,3.7,87,해당없음,해당없음,해당없음,주의보
2024-01-21 1:00,1.0,3.4,83,해당없음,해당없음,해당없음,주의보
2024-01-21 2:00,1.1,3.4,78,해당없음,해당없음,해당없음,주의보
2024-01-21 3:00,1.1,3.8,76,해당없음,해당없음,해당없음,주의보
2024-01-21 4:00,1.1,3.2,71,해당없음,해당없음,해당없음,주의보
2024-01-21 5:00,1.1,4.2,70,해당없음,해당없음,해당없음,주의보
2024-01-21 6:00,1.0,3.8,70,해당없음,해당없음,해당없음,주의보
2024-01-21 7:00,1.0,3.7,71,해당없음,해당없음,해당없음,주의보
2024-01-21 8:00,1.0,3.3,71,해당없음,해당없음,해당없음,주의보
2024-01-21 9:00,1.3,3.6,72,해당없음,해당없음,해당없음,주의보
2024-01-21 10:00,1.1,3.0,80,해당없음,해당없음,해당없음,주의보
2024-01-21 11:00,1.3,2.5,84,해당없음,해당없음,해당없음,주의보
2024-01-21 12:00,1.9,2.2,85,해당없음,해당없음,해당없음,주의보
2024-01-21 13:00,2.2,2.1,84,해당없음,해당없음,해당없음,주의보
2024-01-21 14:00,1.9,2.8,86,해당없음,해당없음,해당없음,주의보
2024-01-21 15:00,1.5,3.1,92,해당없음,해당없음,해당없음,주의보
2024-01-21 16:00,1.8,2.8,88,해당없음,해당없음,해당없음,주의보
2024-01-21 17:00,1.8,4.2,86,해당없음,해당없음,해당없음,주의보
2024-01-21 18:00,1.1,4.6,86,해당없음,해당없음,해당없음,주의보
2024-01-21 19:00,0.0,4.4,86,해당없음,해당없음,해당없음,주의보
2024-01-21 20:00,-0.9,4.1,84,해당없음,해당없음,해당없음,주의보
2024-01-21 21:00,-1.7,3.9,80,해당없음,해당없음,해당없음,주의보
2024-01-21 22:00,-2.7,4.8,78,해당없음,해당없음,해당없음,주의보
2024-01-21 23:00,-3.3,4.8,76,해당없음,해당없음,해당없음,주의보
2024-01-22 0:00,-3.7,5.3,73,해당없음,해당없음,해당없음,해당없음
2024-01-22 1:00,-4.1,5.2,74,해당없음,해당없음,해당없음,해당없음
2024-01-22 2:00,-5.0,4.6,73,해당없음,해당없음,해당없음,해당없음
2024-01-22 3:00,-6.0,7.1,73,해당없음,해당없음,해당없음,해당없음
2024-01-22 4:00,-7.1,5.0,68,해당없음,해당없음,해당없음,해당없음
2024-01-22 5:00,-7.6,4.7,72,해당없음,해당없음,해당없음,해당없음
2024-01-22 6:00,-8.0,4.4,72,해당없음,해당없음,해당없음,해당없음
2024-01-22 7:00,-8.6,4.8,68,해당없음,해당없음,해당없음,해당없음
2024-01-22 8:00,-9.1,6.1,71,해당없음,해당없음,해당없음,해당없음
2024-01-22 9:00,-9.5,6.5,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 10:00,-9.5,5.7,64,해당없음,해당없음,해당없음,해당없음
2024-01-22 11:00,-9.2,6.2,63,해당없음,해당없음,해당없음,해당없음
2024-01-22 12:00,-9.0,6.6,68,해당없음,해당없음,해당없음,해당없음
2024-01-22 13:00,-8.3,4.5,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 14:00,-8.4,5.2,63,해당없음,해당없음,해당없음,해당없음
2024-01-22 15:00,-8.5,6.0,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 16:00,-8.7,4.0,66,해당없음,해당없음,해당없음,해당없음
2024-01-22 17:00,-9.0,4.3,60,해당없음,해당없음,해당없음,해당없음
2024-01-22 18:00,-9.9,5.4,64,해당없음,해당없음,해당없음,해당없음
2024-01-22 19:00,-10.4,5.4,66,해당없음,해당없음,해당없음,해당없음
2024-01-22 20:00,-10.8,4.5,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 21:00,-11.3,5.7,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 22:00,-11.4,6.7,65,해당없음,해당없음,해당없음,해당없음
2024-01-22 23:00,-11.4,5.3,63,해당없음,해당없음,해당없음,해당없음
2024-01-23 0:00,-11.8,6.6,60,해당없음,해당없음,해당없음,해당없음
2024-01-23 1:00,-12.3,6.3,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 2:00,-12.6,5.9,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 3:00,-12.8,5.3,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 4:00,-13.0,4.3,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 5:00,-13.1,5.4,59,해당없음,해당없음,해당없음,해당없음
2024-01-23 6:00,-13.3,5.8,57,해당없음,해당없음,해당없음,해당없음
2024-01-23 7:00,-13.4,3.6,62,해당없음,해당없음,해당없음,해당없음
2024-01-23 8:00,-13.6,4.1,66,해당없음,해당없음,해당없음,해당없음
2024-01-23 9:00,-13.1,5.6,60,해당없음,해당없음,해당없음,해당없음
2024-01-23 10:00,-12.4,4.4,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 11:00,-12.0,4.8,57,해당없음,해당없음,해당없음,해당없음
2024-01-23 12:00,-11.2,4.5,55,해당없음,해당없음,해당없음,해당없음
2024-01-23 13:00,-10.4,4.8,54,해당없음,해당없음,해당없음,해당없음
2024-01-23 14:00,-10.0,5.7,54,해당없음,해당없음,해당없음,해당없음
2024-01-23 15:00,-10.1,5.2,57,해당없음,해당없음,해당없음,해당없음
2024-01-23 16:00,-9.9,5.2,58,해당없음,해당없음,해당없음,해당없음
2024-01-23 17:00,-10.0,6.2,58,해당없음,해당없음,해당없음,해당없음
2024-01-23 18:00,-10.4,5.7,60,해당없음,해당없음,해당없음,해당없음
2024-01-23 19:00,-10.8,7.9,61,해당없음,해당없음,해당없음,해당없음
2024-01-23 20:00,-11.2,6.8,58,해당없음,해당없음,해당없음,해당없음
2024-01-23 21:00,-11.3,4.9,56,해당없음,해당없음,해당없음,해당없음
2024-01-23 22:00,-10.9,4.6,55,해당없음,해당없음,해당없음,해당없음
2024-01-23 23:00,-10.4,6.2,53,해당없음,해당없음,해당없음,해당없음
2024-01-24 0:00,-10.0,5.6,57,해당없음,해당없음,해당없음,해당없음
2024-01-24 1:00,-9.6,4.8,60,해당없음,해당없음,해당없음,해당없음
2024-01-24 2:00,-9.3,6.5,59,해당없음,해당없음,해당없음,해당없음
2024-01-24 3:00,-9.4,5.6,60,해당없음,해당없음,해당없음,해당없음
2024-01-24 4:00,-9.4,4.4,60,해당없음,해당없음,해당없음,해당없음
2024-01-24 5:00,-9.7,5.1,60,해당없음,해당없음,해당없음,해당없음
2024-01-24 6:00,-10.1,5.8,57,해당없음,해당없음,해당없음,해당없음
2024-01-24 7:00,-10.2,5.7,59,해당없음,해당없음,해당없음,해당없음
2024-01-24 8:00,-10.3,4.6,59,해당없음,해당없음,해당없음,해당없음
2024-01-24 9:00,-9.7,6.3,57,해당없음,해당없음,해당없음,해당없음
